,economy,Continent,Sub-region Name,CLDR display name,CC.EST.2022,CC.PER.RNK.2022,CC.PER.RNK.LOWER.2022,CC.PER.RNK.UPPER.2022,EG.CFT.ACCS.RU.ZS.2021,EG.CFT.ACCS.UR.ZS.2021,EG.CFT.ACCS.ZS.2021,EN.ATM.PM25.MC.M3.2019,ER.LND.PTLD.ZS.2022,ER.PTD.TOTL.ZS.2022,GE.EST.2022,GE.PER.RNK.2022,GE.PER.RNK.LOWER.2022,GE.PER.RNK.UPPER.2022,IQ.SPI.PIL1.2019,IT.NET.SECR.P6.2020,NY.GDP.PCAP.CD.2021,NY.GDP.TOTL.RT.ZS.2018,PV.EST.2022,PV.PER.RNK.2022,PV.PER.RNK.LOWER.2022,PV.PER.RNK.UPPER.2022,RL.EST.2022,RL.PER.RNK.2022,RL.PER.RNK.LOWER.2022,RL.PER.RNK.UPPER.2022,RQ.EST.2022,RQ.PER.RNK.2022,RQ.PER.RNK.LOWER.2022,RQ.PER.RNK.UPPER.2022,SG.GEN.PARL.ZS.2019,SH.ANM.ALLW.ZS.2019,SH.ANM.CHLD.ZS.2019,SH.ANM.NPRG.ZS.2019,SH.DYN.1014.2021,SH.DYN.1519.2021,SH.DYN.2024.2021,SH.DYN.MORT.2021,SH.DYN.MORT.FE.2021,SH.DYN.MORT.MA.2021,SH.DYN.NMRT.2021,SH.PRG.ANEM.2019,SH.STA.DIAB.ZS.2021,SH.UHC.SRVS.CV.XD.2021,SP.DYN.CBRT.IN.2018,SP.DYN.CDRT.IN.2018,SP.DYN.IMRT.FE.IN.2021,SP.DYN.IMRT.IN.2021,SP.DYN.IMRT.MA.IN.2021,SP.DYN.LE00.FE.IN.2021,SP.DYN.LE00.IN.2021,SP.DYN.LE00.MA.IN.2021,SP.DYN.TFRT.IN.2020,SP.DYN.TO65.FE.ZS.2021,SP.POP.0004.FE.5Y.2022,SP.POP.0004.MA.5Y.2022,SP.POP.0014.FE.ZS.2022,SP.POP.0014.MA.ZS.2022,SP.POP.0014.TO.ZS.2022,SP.POP.0509.FE.5Y.2022,SP.POP.0509.MA.5Y.2022,SP.POP.1014.FE.5Y.2022,SP.POP.1014.MA.5Y.2022,SP.POP.1519.FE.5Y.2022,SP.POP.1519.MA.5Y.2022,SP.POP.2024.FE.5Y.2022,SP.POP.2024.MA.5Y.2022,SP.POP.2529.FE.5Y.2022,SP.POP.2529.MA.5Y.2022,SP.POP.4549.FE.5Y.2022,SP.POP.4549.MA.5Y.2022,SP.POP.5054.FE.5Y.2022,SP.POP.5054.MA.5Y.2022,SP.POP.5559.FE.5Y.2022,SP.POP.5559.MA.5Y.2022,SP.POP.6064.FE.5Y.2022,SP.POP.6064.MA.5Y.2022,SP.POP.6569.FE.5Y.2022,SP.POP.6569.MA.5Y.2022,SP.POP.65UP.FE.ZS.2022,SP.POP.65UP.MA.ZS.2022,SP.POP.65UP.TO.ZS.2022,SP.POP.7074.FE.5Y.2022,SP.POP.7074.MA.5Y.2022,SP.POP.7579.FE.5Y.2022,SP.POP.7579.MA.5Y.2022,SP.POP.80UP.FE.5Y.2022,SP.POP.80UP.MA.5Y.2022,SP.POP.DPND.OL.2022,SP.POP.DPND.YG.2022,SP.POP.GROW.2021,SP.POP.TOTL.FE.ZS.2022,SP.POP.TOTL.MA.ZS.2022,SP.URB.GROW.2021,TM.VAL.MRCH.AL.ZS.2018,TM.VAL.MRCH.HI.ZS.2020,TX.VAL.MRCH.HI.ZS.2020,VA.EST.2022,VA.PER.RNK.2022,VA.PER.RNK.LOWER.2022,VA.PER.RNK.UPPER.2022
11,BHS,NA,Latin America and the Caribbean,Bahamas,1.25618994235992,84.4339599609375,79.7169799804688,91.5094375610352,100.0,100.0,100.0,15.59065792,36.6336479,8.55510453357711,0.424218326807022,65.0943374633789,48.113208770752,78.7735824584961,100.0,1220.25925588787,28260.4325506367,0.0131261113776456,0.883432567119598,79.2452850341797,61.7924537658691,95.2830200195313,0.133635863661766,55.6603775024414,45.7547187805176,65.0943374633789,-0.146485969424248,47.1698112487793,29.7169818878174,60.8490562438965,12.8205128205128,14.5,17.9,14.4,1.2,3.1,7.0,13.2,12.1,14.2,7.2,16.8,8.8,77.0,11.566,6.935,10.5,11.4,12.3,75.096,71.598,68.121,1.394,78.767513,5.33300025914417,5.98618611717543,18.1043720656592,20.1108174703487,19.062695129566,5.73479045508985,6.43379677505841,7.03658135142518,7.69083457811483,7.78716559312498,8.36544231235717,8.10701020000794,8.51736948944808,8.39276917725228,8.67133938488644,7.2161145650697,7.04329286197608,6.97144511396507,6.650835599474,6.22996593771668,6.0520637838804,5.24008189889642,4.72327549887012,3.64692890811588,3.21038722279674,9.84350960584405,7.84965592962835,8.89120063221979,2.43385403412765,2.02637660066133,1.7115188416489,1.35662032249416,2.05120782195161,1.25627178367613,12.340797215771,26.4589779875278,0.352416997336031,52.2378922104277,47.7621077895723,0.496450111492329,0.00302090595111788,84.5652994816833,72.949668133748,0.869135797023773,74.3961334228516,65.7004852294922,85.9903411865234
12,BHR,AS,Western Asia,Bahrain,0.139385640621185,59.4339637756348,49.5283012390137,66.0377349853516,100.0,100.0,100.0,59.21710593,12.9564543,20.4512893274352,0.640424907207489,72.1698150634766,61.3207550048828,80.1886825561523,90.0,451.447712270105,26850.0033915702,14.7513564173951,-0.407028496265411,30.6603775024414,18.3962268829346,45.7547187805176,0.438828617334366,65.0943374633789,56.1320762634277,75.0,0.970633506774902,78.301887512207,71.698112487793,88.2075500488281,15.0,35.4,23.4,35.5,0.9,1.7,2.4,6.9,6.6,7.2,3.0,33.5,11.3,76.0,13.818,1.992,5.6,5.9,6.2,80.018,78.76,77.757,1.832,90.602161,8.21128717185028,5.23915286028597,26.0088673187699,16.6122742954114,20.1867163689443,9.25649157015467,5.90720884368433,8.54108857676498,5.46591259144112,7.28803965473525,4.53026148899527,6.04481156501212,4.54478682831268,8.36359935289643,8.24672028800733,6.63370438223394,8.36906201388074,5.19200619962359,6.20089476090195,4.50722634697179,4.27565695643166,3.3815804040469,2.94464256154633,2.08790894838528,1.66334319594738,4.55043800912088,3.26759840780356,3.75558760060398,1.11689647414264,0.865765035918697,0.638443380223344,0.379029137282545,0.707189206369613,0.359461038654943,4.93781625475778,26.5412870418827,-0.966024840061971,38.0397668032166,61.9602331967834,-0.836505335284737,19.1912861256957,74.3643925475736,72.9181795359863,-1.41756176948547,10.1449279785156,4.8309178352356,15.9420289993286
13,BGD,AS,Southern Asia,Bangladesh,-1.0755273103714,15.5660381317139,7.07547187805176,21.698112487793,9.7,59.1,26.5,63.4255285,4.6059628,4.88855578041463,-0.76255190372467,23.1132068634033,11.3207550048828,35.8490562438965,90.0,137.88596864439,2457.92403936141,0.649238822939078,-1.09237110614777,13.2075471878052,9.90566062927246,19.3396224975586,-0.601339340209961,29.7169818878174,20.2830181121826,40.0943412780762,-0.927658915519714,17.9245281219482,9.43396186828613,29.2452831268311,20.6303724928367,36.7,43.1,36.5,2.1,2.5,5.6,27.3,25.2,29.2,16.0,42.2,14.2,52.0,18.462,5.241,21.2,22.9,24.5,74.267,72.381,70.599,2.003,79.283337,8.30691817214257,8.84584211262954,25.241330337065,26.7095771911059,25.9691585555386,8.25397307321342,8.75550365992671,8.68043909170903,9.10823141854969,9.4650374775739,9.91151013856327,9.39161794151237,9.76602976508868,8.66630970291569,8.8793157909678,5.99920237153176,5.43914424471507,5.03217819879733,4.75263127882178,3.91697759961626,3.8508688502685,3.31474592303712,3.11750357618801,2.60270233958063,2.42462948601703,6.30868840298168,5.7755767779746,6.0444183429379,1.65194824926447,1.55849135673695,1.06400002655016,0.997957051522502,0.99003778758642,0.794498883698108,8.89062521762644,38.1975653230749,1.14931847631384,50.4287566769626,49.5712433230374,3.1436030611842,6.84884471735429,33.3032992897841,73.8957695079967,-0.752661883831024,28.019323348999,21.7391300201416,32.8502426147461
14,BRB,NA,Latin America and the Caribbean,Barbados,1.28457343578339,89.1509399414063,80.1886825561523,92.9245300292969,100.0,100.0,100.0,21.34389367,1.2701082,0.00860620211335492,0.428703635931015,65.5660400390625,49.0566024780273,78.7735824584961,80.0,1061.65811046232,17507.4679943101,0.214063429251287,1.15202713012695,91.5094375610352,72.6415100097656,97.6415100097656,0.358760207891464,60.3773574829102,54.2452812194824,70.7547149658203,0.476500302553177,67.9245300292969,53.301887512207,77.3584899902344,20.0,17.0,20.0,16.9,1.1,2.1,3.6,11.9,10.9,12.9,7.9,19.5,14.0,77.0,10.913,8.927,10.1,11.1,12.0,79.359,77.571,75.629,1.628,87.913897,5.05764224618817,5.66645322002154,15.9719687070327,17.9587591470524,16.9249205531983,5.14464297290013,5.76824136003761,5.76968348794443,6.52406456699325,6.08118020750526,6.70876377378604,6.34422946356375,7.08445454511806,6.17295744470336,6.5714423194371,6.85736316150406,6.76872624172278,6.93515204656415,6.84978661504466,7.22890744146216,6.76798596434084,7.05729424328133,6.47890764669522,6.11154516702434,5.4995206703952,17.7768073121552,14.64860883373,16.2763861025796,4.67176843477163,4.00008883328583,3.42271094264434,2.74420825483309,3.57078276771488,2.40479107521588,24.3663888416397,25.337536145603,0.180461453548187,52.0354359365846,47.9642089939106,0.3568683774869,0.0884009725708646,86.7252258843707,40.4515874500073,1.12864553928375,86.4734268188477,74.8792266845703,93.7198104858398
15,BLR,EU,Eastern Europe,Belarus,-0.57967621088028,31.6037731170654,21.2264156341553,44.8113212585449,99.0,99.8,99.6,16.42351285,13.8429871,13.842986650784,-0.851105093955994,19.8113212585449,8.96226406097412,35.8490562438965,100.0,7550.57168736045,7489.71894713888,1.98128406238056,-0.79387354850769,18.3962268829346,12.7358493804932,30.1886787414551,-1.22155654430389,11.7924528121948,6.13207530975342,17.9245281219482,-1.33121407032013,7.54716968536377,3.77358484268188,16.5094337463379,40.0,20.6,17.8,20.4,0.6,1.6,2.3,2.7,2.4,3.0,0.9,23.9,5.6,79.0,9.9,12.7,1.8,2.1,2.3,77.697,72.3706829268293,67.298,1.474,86.649695,4.2944384004553,5.27047851661819,15.2018615702523,18.6203089539801,16.7758482748921,5.55803275960899,6.82096561130528,5.34939041018806,6.52886482605665,4.60894720749884,5.60455853979674,4.40430898738485,5.32169409799931,4.90327014907995,5.63887309321042,6.67050039370698,7.12314551363693,6.54330125688841,6.69117847200813,6.63344276009687,6.5344453541591,7.6463805683881,7.00655803162701,6.93197392495445,5.51686452675812,21.0662782531655,12.6355228402474,17.1844291443656,5.56266860834542,3.63997348224156,3.0333903565405,1.62443478646109,5.53824536332517,1.85425004478658,26.0213495078593,25.4026620756287,-0.82823272086807,53.9560966943312,46.0439137933964,-0.292441093106297,0.649778196998375,25.1631925070902,24.0519576077853,-1.6263952255249,5.31400966644287,1.44927537441254,9.66183567047119
16,BEL,EU,Western Europe,Belgium,1.49504864215851,89.6226425170898,83.9622650146484,94.8113174438477,100.0,100.0,100.0,12.6724532,15.5545855,17.838189781615,1.22765874862671,84.9056625366211,76.8867950439453,95.7547149658203,100.0,24215.3210215031,51850.3971840229,0.0484487814693338,0.575668811798096,65.5660400390625,51.886791229248,82.5471725463867,1.34894239902496,88.2075500488281,83.0188674926758,92.9245300292969,1.25295519828796,86.7924499511719,76.8867950439453,94.8113174438477,42.0,13.6,17.4,13.5,0.4,1.0,1.6,4.1,3.6,4.6,2.4,16.2,3.6,86.0,10.4,9.7,3.0,3.4,3.8,84.4,81.890243902439,79.5,1.55,92.423721,4.92651734974044,5.27144791901794,15.9638132289121,17.1170020662233,16.5336142204011,5.35603387019365,5.74629729307381,5.68126200897801,6.09925685413158,5.42879576978715,5.85045057559078,5.56524659000141,5.95977809803275,6.06399757149423,6.3793082492664,6.20578194663732,6.49802927439099,6.56494472266362,6.87968155852274,6.75664744099596,7.01237997673328,6.44579191843477,6.47648151685101,5.70837071344141,5.50185786467105,21.6357054792314,17.7770215130311,19.7290949756905,5.02654058335015,4.6169847030021,4.05251813323882,3.42746514333339,6.84827604920098,4.23071380202455,30.9537673492771,25.9402480135861,0.411601996532257,50.5890992825111,49.4109007174889,0.450342912704155,2.52390639415141,82.7786444627043,86.8070334305012,1.29260873794556,92.7536239624023,85.9903411865234,96.1352691650391
17,BLZ,NA,Latin America and the Caribbean,Belize,-0.237028583884239,48.113208770752,29.7169818878174,59.9056587219238,73.6,95.1,83.0,21.17639652,37.5465813,21.122102702229,-0.356178641319275,36.3207550048828,14.6226415634155,61.3207550048828,80.0,132241.638201058,6060.96822340845,0.796890251194486,0.426349759101868,59.4339637756348,47.6415100097656,75.0,-0.720759093761444,24.5283012390137,15.5660381317139,38.6792449951172,-0.438766330480576,35.8490562438965,19.3396224975586,52.8301887512207,9.375,20.5,20.2,20.5,1.6,3.9,7.6,11.2,10.2,12.2,7.4,21.2,14.5,68.0,21.015,4.74,8.7,9.6,10.5,74.332,70.47,67.119,1.999,76.963548,8.91599326139868,9.25338777994278,27.2489089470067,28.2239738499217,27.7391138061428,9.3211529062079,9.66320976505176,9.01176277940013,9.30737630492719,9.51542112536627,9.6514304505097,9.68537480368489,9.8084879777371,9.21421854802494,9.3444320652574,5.49111650882891,5.2386047401925,4.70684851296734,4.47515791643558,3.70399775710766,3.6388265839497,2.94255565672831,2.82286364952613,2.05830031435228,1.98088806215552,5.20951442869513,4.9654718842486,5.08682429723211,1.3710423742901,1.34824071029267,0.822724667597897,0.829950870442264,0.957447072454851,0.806392241358155,7.57241825167684,41.294382121526,1.28562992065572,49.7258631240254,50.2741368759747,1.66734180682864,0.408410267366731,53.5567046852586,78.7645905994591,0.532865047454834,61.835750579834,56.038646697998,71.0144958496094
18,BEN,AF,Sub-Saharan Africa,Benin,-0.124255605041981,50.4716987609863,40.0943412780762,58.9622650146484,1.4,7.7,4.6,46.8584555,29.6433258,23.4877701634479,-0.164296001195908,45.7547187805176,32.5471687316895,59.4339637756348,70.0,17.8753303277995,1360.91147421492,2.60830727598415,-0.349461376667023,33.0188674926758,18.8679237365723,48.113208770752,-0.602389514446259,28.7735843658447,21.698112487793,39.6226425170898,-0.348364651203156,39.6226425170898,27.8301887512207,50.4716987609863,7.2289156626506,55.2,71.0,54.8,6.7,11.0,11.0,83.5,77.4,89.4,29.2,58.1,1.1,38.0,38.186,9.428,49.4,55.2,60.7,61.445,59.821,58.221,5.048,60.019316,16.0720628840191,16.4760411971665,41.9418482798032,42.9182821209111,42.4310058126856,13.9728349777724,14.2736192678003,11.8969504180117,12.1686216559443,10.345537053792,10.6156777358451,8.79452137435659,9.00942476000834,7.70710110452822,7.84373390618892,3.72665909214717,3.54214457577368,3.0783128380602,2.89575358838263,2.48907905058085,2.31287452564134,1.88958049357634,1.72119782428492,1.35606759680886,1.20402075256062,3.40252348253616,2.72793321269282,3.06457850540528,0.921195533504643,0.746790207338741,0.645502432705356,0.46858450703699,0.479757919517304,0.308537745756466,5.62262465821185,77.8487613185122,2.75970517933377,49.9036686062256,50.0963313937744,3.90360091217683,5.30421284756646,37.2288813603513,22.7181099884835,-0.348290830850601,37.1980667114258,32.8502426147461,41.062801361084
19,BTN,AS,Southern Asia,Bhutan,1.51425933837891,90.0943374633789,83.9622650146484,95.7547149658203,79.9,97.7,87.0,40.29859817,49.6693344,49.6693358227634,0.556007385253906,69.8113174438477,57.0754699707031,80.1886825561523,80.0,682.195348644541,3560.19770457687,1.98850743903733,0.86481773853302,76.8867950439453,59.9056587219238,95.2830200195313,0.672034561634064,71.698112487793,61.3207550048828,82.5471725463867,-0.381970435380936,38.6792449951172,21.698112487793,51.4150924682617,14.8936170212766,38.6,44.7,38.7,4.8,5.2,6.8,26.7,24.2,29.0,14.8,38.2,10.4,60.0,13.789,6.766,20.3,22.5,24.5,73.773,71.815,70.141,1.433,81.115272,6.52208126992741,6.05694199502331,22.7977749135066,21.5602879713961,22.1431264417762,7.77260701444949,7.38542748773947,8.50308662912964,8.11791848863334,9.40166881487009,8.71028917932984,9.47276304185604,9.06518010291595,9.58510277457431,10.4547870412872,5.29638423444814,5.65445848331843,4.48002170816091,4.60983741212282,3.74723560138389,3.73275674630976,3.10073943423106,2.91643514603918,2.57445220812699,2.31017321769381,6.72111797028695,5.83782282028362,6.25384207398509,1.74140153313886,1.57007223443577,1.20846618275558,1.02408619814945,1.19679804626552,0.93349117000459,8.73414355095215,30.9248725147744,0.642586172837449,47.0985551884773,52.9014448115227,2.26451020895601,0.279073504513346,6.07495330357177,1.54319620567718,0.155555993318558,53.1400947570801,42.9951705932617,58.937198638916
20,BOL,SA,Latin America and the Caribbean,Bolivia,-0.889222621917725,20.7547168731689,12.7358493804932,29.7169818878174,64.6,99.1,88.3,26.83286559,30.8655682,30.8655681180118,-0.563976764678955,31.6037731170654,14.6226415634155,46.2264137268066,100.0,205.426166300357,3345.02300226194,5.37166725772886,-0.283260941505432,36.3207550048828,22.1698112487793,49.5283012390137,-1.30090224742889,9.43396186828613,5.18867921829224,15.5660381317139,-1.21053624153137,10.3773584365845,4.71698093414307,20.2830181121826,53.0769230769231,24.4,36.9,23.9,1.9,4.4,5.2,24.7,22.3,27.0,13.2,33.7,5.5,65.0,22.634,7.124,18.1,20.2,22.2,66.8,63.63,60.879,2.651,66.245486,10.2549441830683,10.5935764340461,30.3340094574282,31.3187749959662,30.8275449091999,10.1166799898946,10.4460011228521,9.96238528446533,10.2791974390681,9.55867876763982,9.82412323395437,9.13881874230094,9.34098996900853,8.66504535732996,8.84478206361735,5.10649302984307,5.0666027244384,4.25735966557482,4.21208274696727,3.53617520833311,3.3880457795232,2.88457383395653,2.61096162511415,2.15546841771792,1.81497555605377,5.53337204162226,4.16956976189872,4.84987455119432,1.54593996323068,1.1824306540087,1.03676005553855,0.716477238087489,0.79520360513511,0.455686313748768,7.5399253427155,47.9264741100029,1.19348671867883,49.8829526239538,50.1170555566008,1.69420595110603,0.302070157991876,29.4880251431084,36.3048969208684,-0.19810938835144,39.613525390625,34.7826080322266,47.8260879516602
21,BIH,EU,Southern Europe,Bosnia,-0.683835208415985,25.943395614624,19.8113212585449,39.1509437561035,14.3,62.2,41.65,29.46633319,4.0636635,4.06265118305976,-1.06442642211914,12.7358493804932,6.13207530975342,29.7169818878174,80.0,3128.60960093201,7230.19883771887,1.05259180342277,-0.439371019601822,29.7169818878174,16.9811325073242,44.3396224975586,-0.306685209274292,41.5094337463379,30.1886787414551,52.3584899902344,-0.157615318894386,45.7547187805176,31.1320762634277,60.3773574829102,21.4285714285714,24.4,24.3,24.3,0.7,1.6,2.5,5.6,5.0,6.1,4.1,27.2,9.1,66.0,9.067,12.056,4.4,4.8,5.3,77.53,75.3,73.108,1.359,88.356949,4.43013012327067,4.80781674240835,14.3015296527254,15.4548207265422,14.869276624144,4.80074921766144,5.18845166583533,5.07065031179333,5.45855231829849,4.97212514371426,5.28667294043148,5.38580902563634,5.87370760654197,5.84782658352178,6.49356645939789,6.8963962935045,7.23501615138452,6.79056168482606,7.08722878426751,7.39691023854664,7.49204995055955,7.57526058917137,7.24170663155369,7.13383128897417,6.34314059305924,20.5762275672507,16.1551538056582,18.3998028159039,5.48573516983028,4.36627646194844,3.21432650357477,2.28663650401366,4.74233460487144,3.15910024663686,27.573105838364,22.2824389344145,-1.44065259604193,50.7716035065127,49.2284274194795,-0.617820533475667,0.426206758359828,65.6521039857283,77.3721859246516,-0.325712889432907,37.6811599731445,32.8502426147461,42.0289840698242
22,BWA,AF,Sub-Saharan Africa,Botswana,0.661455094814301,74.0566024780273,65.0943374633789,79.7169799804688,26.3,86.3,65.7,24.71873626,29.1432571,29.1432570341637,0.463997155427933,67.9245300292969,57.0754699707031,76.8867950439453,60.0,243.480801538799,7238.79609753108,0.869694754311434,1.07751607894897,87.2641525268555,70.2830200195313,96.698112487793,0.467351377010345,66.0377349853516,56.6037750244141,74.5283050537109,0.621043562889099,72.1698150634766,60.8490562438965,77.8301849365234,10.7692307692308,32.5,43.3,32.6,2.9,4.5,6.1,34.9,31.4,38.2,18.0,31.4,5.2,55.0,25.328,6.922,25.4,28.3,31.1,63.594,61.141,58.691,2.836,58.194801,10.9716265023594,11.5470581849343,31.7905367599732,33.4360686383735,32.6030796533926,10.6810120098626,11.2359650048083,10.1378982477512,10.6530454486309,9.20368099173181,9.61809568319234,8.42263811417143,8.75638181808382,8.30558870557699,8.63758048732413,5.15212667922904,4.97537355434641,3.95636013515696,3.63194839572007,3.26510395504582,2.75549023065013,2.55623591332711,1.99837235247423,1.85251248789889,1.36117221419349,4.31377953554254,2.9776941454735,3.6540374163212,1.15168056213758,0.805970402068975,0.672029584923345,0.448334510054227,0.637556900582731,0.362217019156811,5.7324616626119,51.1477508115997,1.6367427551677,50.6212608771028,49.3787391228972,2.59576280118226,0.704196929751323,23.2266114544643,57.3684777623148,0.446497648954391,60.8695640563965,55.5555572509766,66.6666641235352
23,BRA,SA,Latin America and the Caribbean,Brazil,-0.566063046455383,32.0754699707031,21.698112487793,44.8113212585449,81.5,99.0,96.5,11.65399121,30.3046875,29.2563048918493,-0.587532162666321,30.6603775024414,14.1509437561035,44.3396224975586,90.0,3077.96611708616,7696.78483012849,3.61759120230309,-0.331465899944305,33.9622650146484,21.698112487793,46.698112487793,-0.257250934839249,43.3962249755859,32.5471687316895,53.7735862731934,-0.220437631011009,43.8679237365723,29.7169818878174,55.1886787414551,15.009746588694,16.1,11.6,16.0,1.3,4.8,7.3,14.4,12.7,16.0,8.5,19.1,8.8,80.0,14.133,6.516,11.4,12.9,14.3,76.009,72.75,69.56,1.649,81.414878,6.28376017839894,6.78257135303617,19.5187210867163,21.0512832475703,20.2713094652338,6.543546431736,7.05853053842864,6.69141447658133,7.21018135610551,7.03862597925866,7.55644024075845,7.56410601666423,8.05486917536183,7.71537110841584,8.14490679435481,6.77234267408834,6.69208685380775,6.12919522859142,5.91803543087819,5.73299643875413,5.37760022703218,4.99308083828185,4.50463931199095,4.0002903437055,3.4229602638729,11.102762553375,8.60604179997608,9.87670916943628,3.02507414847669,2.42025275602863,1.99725095176859,1.51127944156938,2.08014710942427,1.25154933850518,14.1394832461733,29.0203783832346,0.528590452919416,50.8934516497428,49.1065483502572,0.808423004096535,4.25528352968426,49.0502624465035,41.8588007852846,0.214864358305931,55.5555572509766,47.8260879516602,59.4202880859375
24,BRN,AS,South-eastern Asia,Brunei,1.17481958866119,83.9622650146484,77.8301849365234,91.5094375610352,100.0,100.0,100.0,7.680643971,46.8721199,8.98938304297979,1.4222446680069,91.0377349853516,77.3584899902344,98.1132049560547,100.0,15597.9398947309,31448.9127482937,22.5076667399112,1.25736796855927,94.8113174438477,76.4150924682617,100.0,0.934209585189819,80.1886825561523,69.3396224975586,86.7924499511719,1.06704342365265,82.5471725463867,71.698112487793,92.4528274536133,9.09090909090909,16.7,20.0,16.5,0.9,1.0,2.1,11.5,10.4,12.5,6.2,22.7,11.1,78.0,15.05,4.7,8.7,9.6,10.5,76.881,74.642,72.602,1.796,84.598772,6.95098859990821,7.00501711849443,21.990668668544,22.1160181735966,22.0554942466785,7.60113747223779,7.66284102409509,7.438542596398,7.44816003100709,7.44984351684644,7.33511336965182,7.65302945388879,7.69147951163842,7.63619338873091,7.55969940354428,7.44753720655084,7.52460110678065,6.79969464451686,6.62431902844469,5.38638769537331,5.42107189767662,4.30565069085525,4.22600719192093,3.03971696960052,2.74584957257596,6.79116129642314,5.59204151504059,6.17102615470104,1.85058338118927,1.52343834112099,0.942589017811634,0.732542365582136,0.958271927821713,0.590211235761504,8.59791971799518,30.7294640419035,0.822461681539278,48.2841947251905,51.7158052748095,1.21006554821628,0.3265807906799,54.2260791662242,56.7423548626633,-0.816516160964966,25.6038646697998,18.8405799865723,32.8502426147461
25,BGR,EU,Eastern Europe,Bulgaria,-0.157897114753723,50.0,39.6226425170898,58.0188674926758,,,,19.36594583,41.044857,33.1122290722854,-0.270799845457077,42.9245300292969,28.301887512207,57.0754699707031,100.0,48076.186740294,12219.3418706779,0.678372706778028,0.246252059936523,52.3584899902344,41.9811325073242,67.4528274536133,-0.107211574912071,49.5283012390137,40.0943412780762,55.6603775024414,0.320686906576157,61.7924537658691,51.4150924682617,72.6415100097656,25.8333333333333,23.6,24.1,23.6,0.9,2.4,3.4,6.3,5.8,6.8,3.0,25.8,7.4,73.0,8.9,15.4,4.8,5.3,5.7,75.1,71.5146341463415,68.1,1.56,82.310032,4.15057572414251,4.66223565101662,13.1970968456695,14.8443635905883,13.9959094378861,4.39445190981476,4.92873208267972,4.65206921171224,5.25339585689192,4.39448053714023,5.02288533735995,4.20536842509059,4.79322619555477,4.53870500285414,5.17166359511881,7.4605959178579,8.3375116722366,7.03419190499392,7.71220513824702,6.47316789411096,6.74741173569465,6.96447005381365,6.71937708340491,7.14042790981018,6.16663529745161,26.0983445962774,18.4262161094653,22.3778828900761,6.89082625904409,5.08815256202363,5.46713210880903,3.47839492189674,6.59995831861412,3.69303332809331,35.1708619626712,21.9970798561613,-0.814846471528947,51.5067857297153,48.4932142702847,-0.367953364506645,2.78978616570529,68.0386467086217,73.6298574018232,0.285204857587814,57.0048294067383,51.6908226013184,60.8695640563965
26,BFA,AF,Sub-Saharan Africa,Burkina Faso,-0.0836108103394508,51.886791229248,43.3962249755859,59.9056587219238,1.0,37.3,11.7,53.67033962,16.4263744,16.4263740899271,-0.825155377388,21.2264156341553,11.3207550048828,33.4905662536621,80.0,5.80784147807986,888.781078836766,8.87619594401664,-1.7825174331665,8.01886749267578,3.77358484268188,10.3773584365845,-0.607678949832916,28.301887512207,21.698112487793,39.6226425170898,-0.468305677175522,34.4339637756348,21.698112487793,44.3396224975586,13.3858267716535,52.5,76.6,52.2,5.5,7.0,10.8,82.6,77.7,87.4,25.3,55.3,2.1,40.0,37.294,8.809,46.8,51.8,56.4,60.99,59.27,57.474,4.869,59.906184,15.6075326382705,16.2452944490097,42.8885499077023,44.5630005075601,43.7229891537187,14.393534651351,14.9516888652293,12.8874826180808,13.3660171933211,10.81781990358,11.1871020443564,8.93553069569788,9.17291602779146,7.51292769939217,7.5928199940615,3.51812154916649,3.30667204760002,2.78532700074825,2.47747287297147,2.26626291352308,1.91217838856091,1.77774054083803,1.4165439805012,1.296787660444,0.949894040749065,3.01380961997193,2.04982142469946,2.53341946519506,0.852068998955305,0.564099704800934,0.55391364290652,0.363336904396833,0.311039317666096,0.172490774752625,4.71390468199842,81.3547919388096,2.65037591522147,50.166386151535,49.833613848465,4.69743109075788,4.34788576615429,40.5051750758597,84.3215972639417,-0.633902013301849,30.4347820281982,25.1207733154297,34.2995185852051
